starting_capital,ending_capital,total_return,total_pnl,total_trades,winning_trades,losing_trades,win_rate,average_winner,average_loser,profit_factor,maximum_drawdown,average_trade_return,largest_winning_trade,largest_losing_trade,sharpe,sortino,return_over_max_drawdown,long_trades,short_trades,long_pnl,short_pnl,stop_exits,target_exits,eod_exits,average_holding_minutes,market_exposure,total_fees,modeled_slippage_cost,scenario,assumptions,trades_attempted,fully_filled_entries,partially_filled_entries,unfilled_entries,rejected_entries,spread_cost,slippage_cost,impact_cost,latency_cost,commissions,total_modeled_execution_cost
25000.0,45864.79349999969,0.8345917399999875,20864.793499999687,1995,476,1519,0.23859649122807017,333.51602016806737,-90.77605799868327,1.1513160506346778,0.11830632313528944,0.0003137920181327406,1981.5510000000145,-250.1,0.8031382772976882,3.4121692423812453,7.0544981695153215,1027,968,10620.00549999992,10244.78800000029,1499,41,455,125.44611528822055,0.3207637372214874,239.293,0.0,fixed-0bps,{'slippage_bps': 0},1995,1995,0,0,0,0.0,0.0,0.0,0.0,239.293,239.293
25000.0,20847.895309948184,-0.16608418760207264,-4152.104690051816,1998,465,1533,0.23273273273273273,224.89248210276992,-70.92440239258964,0.9618116886093341,0.3210387332225878,-7.388585376007032e-05,1265.5786377168151,-254.7926340000018,-0.16800615447630543,-0.6728758204606663,-0.5173337993671949,1029,969,-2464.248675223653,-1687.8560148282647,1503,26,469,126.98848848848849,0.32519584320239525,174.97,19130.241266052,fixed-2bps,{'slippage_bps': 2},1998,1998,0,0,0,0.0,19130.241266052,0.0,0.0,174.97,19305.211266052
25000.0,6425.142915982616,-0.7429942833606954,-18574.857084017385,1998,446,1552,0.22322322322322322,133.72214757619412,-50.3962209426546,0.7625152139159432,0.761489428611574,-0.0006636940654310271,863.5869928725085,-257.4675600000018,-1.5869479088138145,-6.059040581980185,-0.9757118817990673,1029,969,-10308.371184702557,-8266.485899314808,1503,14,481,128.13413413413414,0.3281296461492715,117.50200000000001,28537.8490590175,fixed-5bps,{'slippage_bps': 5},1998,1998,0,0,0,0.0,28537.8490590175,0.0,0.0,117.50200000000001,28655.3510590175
25000.0,20847.895309948184,-0.16608418760207264,-4152.104690051816,1998,465,1533,0.23273273273273273,224.89248210276992,-70.92440239258964,0.9618116886093341,0.3210387332225878,-7.388585376007032e-05,1265.5786377168151,-254.7926340000018,-0.16800615447630543,-0.6728758204606663,-0.5173337993671949,1029,969,-2464.248675223653,-1687.8560148282647,1503,26,469,126.98848848848849,0.32519584320239525,174.97,19130.241266052,constant-spread,"{'spread_proxy_bps': 4.0, 'cost_per_side': 'half spread'}",1998,1998,0,0,0,19130.241266052,0.0,0.0,0.0,174.97,19305.211266052
25000.0,16759.86762129714,-0.3296052951481144,-8240.13237870286,1998,461,1537,0.23073073073073072,205.17928335506943,-66.90161483759921,0.9198647270416564,0.44192905724578446,-0.00018164517537786872,1137.1425290792997,-255.9915630000011,-0.42731355339159255,-1.7170154883174131,-0.7458330466032248,1029,969,-4823.0334289903,-3417.0989497126684,1503,24,471,127.32282282282283,0.326052016364699,162.084,22514.06139520295,time-of-day-spread,"{'open_spread_bps': 6.0, 'middle_spread_bps': 2.0, 'close_spread_bps': 4.0, 'open_close_windows_minutes': 30}",1998,1998,0,0,0,22514.06139520295,0.0,0.0,0.0,162.084,22676.145395202948
25000.0,42446.208637725664,0.6978483455090265,17446.208637725664,1995,476,1519,0.23859649122807017,304.9579511025951,-84.07753527788647,1.136603968438191,0.12019445950501562,0.00030427835768138034,1849.7156905499412,-250.3869051303967,0.7156975552018707,2.852129293817839,5.805994289444813,1027,968,8141.707000891881,9304.501636833835,1499,41,455,125.51829573934837,0.32094830149599596,212.997,667.191597572926,volume-aware,"{'maximum_participation_rate': 0.001, 'minimum_bar_volume': 1000, 'impact_formula': 'coefficient_bps * filled_quantity / bar_volume', 'impact_coefficient_bps': 100.0, 'partial_entries': True}",1995,1660,335,0,0,0.0,0.0,667.191597572926,0.0,212.997,880.188597572926
25000.0,36890.73945715997,0.4756295782863989,11890.739457159973,1962,477,1485,0.24311926605504589,279.43585203100633,-81.7509508159124,1.0979466523357548,0.14796617640339135,0.00021365623805749115,2151.109339999986,-250.07268600000012,0.5341246799611494,1.9295664976953584,3.2144479897197478,1008,954,5512.751690979817,6377.98776618027,1457,35,470,128.25891946992866,0.32253119648917733,206.32,5998.68137005,one-bar-latency,"{'additional_delay_bars': 1, 'adverse_bps_per_delayed_bar': 1.0}",1962,1962,0,0,0,0.0,0.0,0.0,5998.68137005,206.32,6205.001370049999
25000.0,50314.87070000037,1.0125948280000148,25314.87070000037,1919,472,1447,0.24596143824908806,354.81190063559336,-98.24211914305462,1.1780776682932534,0.10515117461072097,0.00037166951520839215,2146.3410000000363,-250.1,0.9238098364644282,3.980999350490415,9.629895545615454,993,926,12326.621699999818,12988.249000000213,1427,39,453,129.66336633663366,0.31891681278005063,242.66400000000002,0.0,conservative-orders,"{'entry_interpretation': 'hypothetical stop at completed signal-bar close; immediate-or-cancel per execution bar', 'stop_policy': 'trade-through required; touch-only is no fill', 'target_policy': 'trade-through required; touch-only is no fill'}",1995,1919,0,76,0,0.0,0.0,0.0,0.0,242.66400000000002,242.66400000000002
