symbol,direction,entry_timestamp,entry_price,exit_timestamp,exit_price,quantity,stop_price,take_profit_price,fees,slippage,realized_pnl,exit_reason
QQQ,long,2025-02-06T09:46:00-05:00,528.05,2025-02-06T15:59:00-05:00,529.59,10,525.4097499999999,533.3304999999999,0.0,0.0,15.400000000000773,END_OF_DAY
QQQ,short,2025-02-07T10:01:00-05:00,529.04,2025-02-07T10:54:00-05:00,523.7496,10,531.6851999999999,523.7496,0.0,0.0,52.90399999999977,TAKE_PROFIT
QQQ,long,2025-02-10T09:47:00-05:00,528.22,2025-02-10T15:59:00-05:00,529.215,10,525.5789,533.5022,0.0,0.0,9.950000000000045,END_OF_DAY
QQQ,long,2025-02-11T10:02:00-05:00,528.53,2025-02-11T15:59:00-05:00,527.95,10,525.88735,533.8153,0.0,0.0,-5.799999999999272,END_OF_DAY
QQQ,long,2025-02-12T09:47:00-05:00,525.2403,2025-02-12T15:59:00-05:00,528.32,10,522.6140985000001,530.492703,0.0,0.0,30.797000000000025,END_OF_DAY
QQQ,long,2025-02-13T10:17:00-05:00,532.06,2025-02-13T15:59:00-05:00,535.88,10,529.3996999999999,537.3806,0.0,0.0,38.2000000000005,END_OF_DAY
QQQ,long,2025-02-14T10:08:00-05:00,536.91,2025-02-14T15:59:00-05:00,538.12,10,534.2254499999999,542.2791,0.0,0.0,12.100000000000364,END_OF_DAY
QQQ,short,2025-02-18T09:46:00-05:00,538.43,2025-02-18T15:59:00-05:00,539.32,10,541.1221499999999,533.0456999999999,0.0,0.0,-8.900000000001,END_OF_DAY
QQQ,short,2025-02-19T09:50:00-05:00,537.52,2025-02-19T14:15:00-05:00,540.2076,10,540.2076,532.1448,0.0,0.0,-26.87599999999975,STOP_LOSS
QQQ,short,2025-02-20T09:47:00-05:00,537.53,2025-02-20T15:59:00-05:00,537.19,10,540.2176499999999,532.1546999999999,0.0,0.0,3.3999999999991815,END_OF_DAY
QQQ,short,2025-02-21T09:57:00-05:00,536.15,2025-02-21T12:37:00-05:00,530.7885,10,538.83075,530.7885,0.0,0.0,53.61499999999978,TAKE_PROFIT
QQQ,short,2025-02-24T09:51:00-05:00,525.94,2025-02-24T10:06:00-05:00,520.6806,10,528.5697,520.6806,0.0,0.0,52.59400000000028,TAKE_PROFIT
QQQ,short,2025-02-25T09:48:00-05:00,516.61,2025-02-25T10:19:00-05:00,511.4439,10,519.19305,511.4439,0.0,0.0,51.661000000000286,TAKE_PROFIT
QQQ,long,2025-02-26T09:50:00-05:00,516.5,2025-02-26T13:30:00-05:00,513.9175,10,513.9175,521.665,0.0,0.0,-25.824999999999818,STOP_LOSS
QQQ,short,2025-02-27T09:51:00-05:00,513.6901,2025-02-27T10:00:00-05:00,508.553199,10,516.2585505,508.553199,0.0,0.0,51.36901000000023,TAKE_PROFIT
QQQ,long,2025-02-28T10:11:00-05:00,501.87,2025-02-28T12:50:00-05:00,499.36065,10,499.36065,506.88870000000003,0.0,0.0,-25.093499999999835,STOP_LOSS
QQQ,short,2025-03-03T09:50:00-05:00,508.78,2025-03-03T13:10:00-05:00,503.69219999999996,10,511.3238999999999,503.69219999999996,0.0,0.0,50.878000000000156,TAKE_PROFIT
QQQ,short,2025-03-04T10:00:00-05:00,491.55,2025-03-04T11:58:00-05:00,494.00775,10,494.00775,486.6345,0.0,0.0,-24.57749999999976,STOP_LOSS
QQQ,short,2025-03-05T09:57:00-05:00,493.18,2025-03-05T10:00:00-05:00,495.6458999999999,10,495.6458999999999,488.2482,0.0,0.0,-24.658999999999196,STOP_LOSS
QQQ,long,2025-03-06T09:51:00-05:00,493.96,2025-03-06T12:03:00-05:00,491.49019999999996,10,491.49019999999996,498.89959999999996,0.0,0.0,-24.698000000000206,STOP_LOSS
QQQ,long,2025-03-07T09:49:00-05:00,491.08,2025-03-07T10:00:00-05:00,488.6246,10,488.6246,495.9908,0.0,0.0,-24.553999999999974,STOP_LOSS
QQQ,short,2025-03-10T09:54:00-04:00,480.93,2025-03-10T10:52:00-04:00,476.1207,10,483.33464999999995,476.1207,0.0,0.0,48.093000000000075,TAKE_PROFIT
QQQ,long,2025-03-11T09:49:00-04:00,476.01,2025-03-11T10:00:00-04:00,473.62995,10,473.62995,480.7701,0.0,0.0,-23.80049999999983,STOP_LOSS
QQQ,short,2025-03-12T09:49:00-04:00,477.945,2025-03-12T11:02:00-04:00,473.16555,10,480.33472499999993,473.16555,0.0,0.0,47.79449999999997,TAKE_PROFIT
QQQ,short,2025-03-13T09:51:00-04:00,473.49,2025-03-13T10:25:00-04:00,475.85745,10,475.85745,468.7551,0.0,0.0,-23.674499999999625,STOP_LOSS
QQQ,long,2025-03-14T09:51:00-04:00,477.45,2025-03-14T10:00:00-04:00,475.06275,10,475.06275,482.2245,0.0,0.0,-23.872499999999945,STOP_LOSS
QQQ,short,2025-03-17T10:59:00-04:00,478.96,2025-03-17T13:34:00-04:00,481.35479999999995,10,481.35479999999995,474.1704,0.0,0.0,-23.94799999999975,STOP_LOSS
QQQ,short,2025-03-18T09:53:00-04:00,474.66,2025-03-18T15:59:00-04:00,474.73,10,477.0333,469.9134,0.0,0.0,-0.6999999999999318,END_OF_DAY
QQQ,long,2025-03-19T09:55:00-04:00,477.86,2025-03-19T15:00:00-04:00,482.6386,10,475.4707,482.6386,0.0,0.0,47.78599999999983,TAKE_PROFIT
QQQ,long,2025-03-20T09:46:00-04:00,479.98,2025-03-20T14:29:00-04:00,477.5801,10,477.5801,484.7798,0.0,0.0,-23.999000000000024,STOP_LOSS
QQQ,long,2025-03-21T09:51:00-04:00,475.59,2025-03-21T15:55:00-04:00,480.3459,10,473.21205,480.3459,0.0,0.0,47.55899999999997,TAKE_PROFIT
QQQ,long,2025-03-24T09:47:00-04:00,488.72,2025-03-24T15:59:00-04:00,490.45,10,486.2764,493.60720000000003,0.0,0.0,17.299999999999613,END_OF_DAY
QQQ,short,2025-03-25T09:49:00-04:00,490.5372,2025-03-25T10:40:00-04:00,492.98988599999996,10,492.98988599999996,485.631828,0.0,0.0,-24.526859999999715,STOP_LOSS
QQQ,short,2025-03-26T09:49:00-04:00,491.6038,2025-03-26T11:52:00-04:00,486.68776199999996,10,494.0618189999999,486.68776199999996,0.0,0.0,49.160380000000146,TAKE_PROFIT
QQQ,long,2025-03-27T09:56:00-04:00,483.63,2025-03-27T15:54:00-04:00,481.21184999999997,10,481.21184999999997,488.4663,0.0,0.0,-24.181500000000256,STOP_LOSS
QQQ,short,2025-03-28T10:05:00-04:00,478.065,2025-03-28T10:28:00-04:00,473.28435,10,480.45532499999996,473.28435,0.0,0.0,47.8064999999998,TAKE_PROFIT
QQQ,short,2025-03-31T09:46:00-04:00,457.51,2025-03-31T09:54:00-04:00,459.79754999999994,10,459.79754999999994,452.93489999999997,0.0,0.0,-22.875499999999533,STOP_LOSS
QQQ,long,2025-04-01T09:48:00-04:00,468.7,2025-04-01T10:07:00-04:00,466.3565,10,466.3565,473.387,0.0,0.0,-23.43500000000006,STOP_LOSS
QQQ,long,2025-04-02T09:46:00-04:00,471.43,2025-04-02T12:22:00-04:00,476.1443,10,469.07285,476.1443,0.0,0.0,47.1429999999998,TAKE_PROFIT
QQQ,short,2025-04-03T10:10:00-04:00,456.1,2025-04-03T15:23:00-04:00,451.53900000000004,10,458.3805,451.53900000000004,0.0,0.0,45.609999999999786,TAKE_PROFIT
QQQ,short,2025-04-04T10:13:00-04:00,434.01,2025-04-04T10:46:00-04:00,429.6699,10,436.18004999999994,429.6699,0.0,0.0,43.40100000000007,TAKE_PROFIT
QQQ,long,2025-04-07T09:53:00-04:00,411.96,2025-04-07T09:58:00-04:00,416.07959999999997,10,409.9002,416.07959999999997,0.0,0.0,41.19599999999991,TAKE_PROFIT
QQQ,long,2025-04-08T09:47:00-04:00,439.55,2025-04-08T09:49:00-04:00,437.35225,10,437.35225,443.94550000000004,0.0,0.0,-21.97749999999985,STOP_LOSS
QQQ,long,2025-04-09T12:57:00-04:00,424.1,2025-04-09T13:18:00-04:00,421.97950000000003,10,421.97950000000003,428.341,0.0,0.0,-21.204999999999927,STOP_LOSS
QQQ,short,2025-04-10T09:59:00-04:00,450.83,2025-04-10T10:36:00-04:00,453.0841499999999,10,453.0841499999999,446.32169999999996,0.0,0.0,-22.541499999999246,STOP_LOSS
QQQ,long,2025-04-11T09:47:00-04:00,449.07,2025-04-11T10:01:00-04:00,446.82464999999996,10,446.82464999999996,453.5607,0.0,0.0,-22.453500000000304,STOP_LOSS
QQQ,short,2025-04-14T11:27:00-04:00,458.76,2025-04-14T11:51:00-04:00,454.1724,10,461.05379999999997,454.1724,0.0,0.0,45.87600000000009,TAKE_PROFIT
QQQ,long,2025-04-15T09:49:00-04:00,461.31,2025-04-15T10:19:00-04:00,459.00345,10,459.00345,465.92310000000003,0.0,0.0,-23.065500000000156,STOP_LOSS
QQQ,short,2025-04-16T09:53:00-04:00,448.38,2025-04-16T10:43:00-04:00,450.6218999999999,10,450.6218999999999,443.89619999999996,0.0,0.0,-22.4189999999993,STOP_LOSS
QQQ,short,2025-04-17T10:19:00-04:00,444.26,2025-04-17T12:35:00-04:00,446.4812999999999,10,446.4812999999999,439.81739999999996,0.0,0.0,-22.212999999999283,STOP_LOSS
QQQ,short,2025-04-21T09:54:00-04:00,436.45,2025-04-21T11:23:00-04:00,432.08549999999997,10,438.63224999999994,432.08549999999997,0.0,0.0,43.64500000000021,TAKE_PROFIT
QQQ,long,2025-04-22T09:46:00-04:00,441.04,2025-04-22T12:00:00-04:00,445.4504,10,438.83480000000003,445.4504,0.0,0.0,44.103999999999814,TAKE_PROFIT
QQQ,long,2025-04-23T09:52:00-04:00,462.2,2025-04-23T09:55:00-04:00,459.889,10,459.889,466.822,0.0,0.0,-23.109999999999786,STOP_LOSS
QQQ,long,2025-04-24T09:46:00-04:00,458.68,2025-04-24T10:35:00-04:00,463.2668,10,456.3866,463.2668,0.0,0.0,45.867999999999824,TAKE_PROFIT
QQQ,short,2025-04-25T09:53:00-04:00,465.78,2025-04-25T10:07:00-04:00,468.10889999999995,10,468.10889999999995,461.12219999999996,0.0,0.0,-23.28899999999976,STOP_LOSS
QQQ,long,2025-04-28T09:46:00-04:00,474.31,2025-04-28T09:57:00-04:00,471.93845,10,471.93845,479.05310000000003,0.0,0.0,-23.715500000000134,STOP_LOSS
QQQ,long,2025-04-29T09:46:00-04:00,471.78,2025-04-29T15:59:00-04:00,475.42,10,469.42109999999997,476.4978,0.0,0.0,36.40000000000043,END_OF_DAY
QQQ,short,2025-04-30T09:57:00-04:00,463.0,2025-04-30T10:09:00-04:00,465.31499999999994,10,465.31499999999994,458.37,0.0,0.0,-23.14999999999941,STOP_LOSS
QQQ,short,2025-05-01T10:00:00-04:00,481.09,2025-05-01T10:23:00-04:00,483.49544999999995,10,483.49544999999995,476.27909999999997,0.0,0.0,-24.054499999999734,STOP_LOSS
QQQ,long,2025-05-02T10:11:00-04:00,487.78,2025-05-02T15:59:00-04:00,488.86,10,485.3411,492.65779999999995,0.0,0.0,10.80000000000041,END_OF_DAY
QQQ,long,2025-05-05T09:58:00-04:00,486.0495,2025-05-05T15:59:00-04:00,485.95,10,483.6192525,490.90999500000004,0.0,0.0,-0.9950000000003456,END_OF_DAY
QQQ,short,2025-05-06T09:52:00-04:00,478.93,2025-05-06T10:19:00-04:00,481.32464999999996,10,481.32464999999996,474.1407,0.0,0.0,-23.94649999999956,STOP_LOSS
QQQ,long,2025-05-07T09:58:00-04:00,483.0,2025-05-07T10:55:00-04:00,480.585,10,480.585,487.83,0.0,0.0,-24.150000000000205,STOP_LOSS
QQQ,short,2025-05-08T09:49:00-04:00,486.48,2025-05-08T11:28:00-04:00,488.9124,10,488.9124,481.6152,0.0,0.0,-24.323999999999728,STOP_LOSS
QQQ,short,2025-05-09T09:53:00-04:00,489.83,2025-05-09T15:59:00-04:00,488.05,10,492.27914999999996,484.9317,0.0,0.0,17.799999999999727,END_OF_DAY
QQQ,short,2025-05-12T10:29:00-04:00,502.67,2025-05-12T12:37:00-04:00,505.18334999999996,10,505.18334999999996,497.6433,0.0,0.0,-25.133499999999458,STOP_LOSS
QQQ,long,2025-05-13T09:51:00-04:00,511.2,2025-05-13T11:46:00-04:00,516.312,10,508.644,516.312,0.0,0.0,51.12000000000023,TAKE_PROFIT
QQQ,short,2025-05-14T09:48:00-04:00,516.49,2025-05-14T12:33:00-04:00,519.07245,10,519.07245,511.3251,0.0,0.0,-25.824499999999944,STOP_LOSS
QQQ,short,2025-05-15T09:47:00-04:00,515.66,2025-05-15T11:11:00-04:00,518.2382999999999,10,518.2382999999999,510.50339999999994,0.0,0.0,-25.782999999998992,STOP_LOSS
QQQ,short,2025-05-16T10:36:00-04:00,518.64,2025-05-16T14:51:00-04:00,521.2331999999999,10,521.2331999999999,513.4535999999999,0.0,0.0,-25.931999999999107,STOP_LOSS
QQQ,long,2025-05-19T09:46:00-04:00,517.55,2025-05-19T15:59:00-04:00,522.03,10,514.9622499999999,522.7255,0.0,0.0,44.80000000000018,END_OF_DAY
QQQ,short,2025-05-20T09:48:00-04:00,518.3,2025-05-20T13:06:00-04:00,520.8915,10,520.8915,513.117,0.0,0.0,-25.914999999999964,STOP_LOSS
QQQ,long,2025-05-21T09:49:00-04:00,518.56,2025-05-21T13:24:00-04:00,515.9671999999999,10,515.9671999999999,523.7456,0.0,0.0,-25.92800000000011,STOP_LOSS
QQQ,long,2025-05-22T09:53:00-04:00,515.34,2025-05-22T15:59:00-04:00,514.02,10,512.7633000000001,520.4934000000001,0.0,0.0,-13.2000000000005,END_OF_DAY
QQQ,long,2025-05-23T10:13:00-04:00,509.29,2025-05-23T15:59:00-04:00,509.2865,10,506.74355,514.3829000000001,0.0,0.0,-0.03500000000030923,END_OF_DAY
QQQ,long,2025-05-27T09:56:00-04:00,516.79,2025-05-27T15:59:00-04:00,521.21,10,514.20605,521.9579,0.0,0.0,44.20000000000073,END_OF_DAY
QQQ,short,2025-05-28T09:50:00-04:00,521.67,2025-05-28T15:59:00-04:00,518.95,10,524.2783499999999,516.4532999999999,0.0,0.0,27.199999999999136,END_OF_DAY
QQQ,short,2025-05-29T09:47:00-04:00,522.57,2025-05-29T12:00:00-04:00,517.3443000000001,10,525.18285,517.3443000000001,0.0,0.0,52.25699999999961,TAKE_PROFIT
QQQ,short,2025-05-30T09:50:00-04:00,517.2,2025-05-30T10:37:00-04:00,519.786,10,519.786,512.028,0.0,0.0,-25.85999999999899,STOP_LOSS
QQQ,short,2025-06-02T10:01:00-04:00,516.14,2025-06-02T10:23:00-04:00,518.7207,10,518.7207,510.9786,0.0,0.0,-25.80699999999979,STOP_LOSS
QQQ,long,2025-06-03T09:58:00-04:00,524.97,2025-06-03T15:59:00-04:00,527.42,10,522.34515,530.2197,0.0,0.0,24.499999999999318,END_OF_DAY
QQQ,short,2025-06-04T10:04:00-04:00,527.46,2025-06-04T15:59:00-04:00,528.78,10,530.0973,522.1854000000001,0.0,0.0,-13.199999999999363,END_OF_DAY
QQQ,short,2025-06-05T09:46:00-04:00,528.26,2025-06-05T10:42:00-04:00,530.9012999999999,10,530.9012999999999,522.9774,0.0,0.0,-26.412999999998874,STOP_LOSS
QQQ,long,2025-06-06T09:47:00-04:00,531.485,2025-06-06T11:20:00-04:00,528.827575,10,528.827575,536.79985,0.0,0.0,-26.574249999999893,STOP_LOSS
QQQ,long,2025-06-09T10:10:00-04:00,530.72,2025-06-09T15:59:00-04:00,530.68,10,528.0664,536.0272,0.0,0.0,-0.40000000000077307,END_OF_DAY
QQQ,long,2025-06-10T09:53:00-04:00,532.44,2025-06-10T11:33:00-04:00,529.7778000000001,10,529.7778000000001,537.7644,0.0,0.0,-26.621999999999844,STOP_LOSS
QQQ,short,2025-06-11T09:47:00-04:00,533.39,2025-06-11T10:26:00-04:00,536.0569499999999,10,536.0569499999999,528.0561,0.0,0.0,-26.66949999999929,STOP_LOSS
QQQ,long,2025-06-12T09:50:00-04:00,532.47,2025-06-12T15:59:00-04:00,533.66,10,529.8076500000001,537.7947,0.0,0.0,11.899999999999409,END_OF_DAY
QQQ,short,2025-06-13T10:21:00-04:00,527.03,2025-06-13T10:55:00-04:00,529.6651499999999,10,529.6651499999999,521.7597,0.0,0.0,-26.351499999999533,STOP_LOSS
QQQ,long,2025-06-16T09:46:00-04:00,532.53,2025-06-16T15:59:00-04:00,534.27,10,529.86735,537.8552999999999,0.0,0.0,17.40000000000009,END_OF_DAY
QQQ,long,2025-06-17T10:12:00-04:00,532.86,2025-06-17T13:30:00-04:00,530.1957,10,530.1957,538.1886000000001,0.0,0.0,-26.643000000000256,STOP_LOSS
QQQ,long,2025-06-18T09:50:00-04:00,530.32,2025-06-18T14:58:00-04:00,527.6684,10,527.6684,535.6232000000001,0.0,0.0,-26.516000000000304,STOP_LOSS
QQQ,short,2025-06-20T09:56:00-04:00,531.32,2025-06-20T10:51:00-04:00,526.0068,10,533.9766,526.0068,0.0,0.0,53.13200000000052,TAKE_PROFIT
QQQ,long,2025-06-23T09:48:00-04:00,527.5,2025-06-23T12:35:00-04:00,524.8625,10,524.8625,532.775,0.0,0.0,-26.375000000000455,STOP_LOSS
QQQ,long,2025-06-24T09:48:00-04:00,537.95,2025-06-24T15:59:00-04:00,539.735,10,535.26025,543.3295,0.0,0.0,17.84999999999968,END_OF_DAY
QQQ,short,2025-06-25T10:12:00-04:00,541.89,2025-06-25T15:59:00-04:00,541.17,10,544.5994499999999,536.4711,0.0,0.0,7.200000000000273,END_OF_DAY
QQQ,short,2025-06-26T09:51:00-04:00,541.8,2025-06-26T11:16:00-04:00,544.5089999999999,10,544.5089999999999,536.382,0.0,0.0,-27.089999999999463,STOP_LOSS
QQQ,long,2025-06-27T09:55:00-04:00,548.08,2025-06-27T14:40:00-04:00,545.3396,10,545.3396,553.5608000000001,0.0,0.0,-27.404000000000224,STOP_LOSS
QQQ,short,2025-06-30T09:50:00-04:00,549.53,2025-06-30T15:51:00-04:00,552.2776499999999,10,552.2776499999999,544.0346999999999,0.0,0.0,-27.476499999999078,STOP_LOSS
QQQ,long,2025-07-01T09:51:00-04:00,550.35,2025-07-01T10:40:00-04:00,547.59825,10,547.59825,555.8535,0.0,0.0,-27.517500000000155,STOP_LOSS
QQQ,long,2025-07-02T09:46:00-04:00,547.77,2025-07-02T15:59:00-04:00,550.81,10,545.03115,553.2477,0.0,0.0,30.399999999999636,END_OF_DAY
QQQ,long,2025-07-03T09:52:00-04:00,554.64,2025-07-03T12:59:00-04:00,556.16,10,551.8668,560.1863999999999,0.0,0.0,15.199999999999818,END_OF_DAY
QQQ,short,2025-07-07T10:57:00-04:00,552.24,2025-07-07T15:59:00-04:00,552.06,10,555.0011999999999,546.7176,0.0,0.0,1.8000000000006366,END_OF_DAY
QQQ,short,2025-07-08T10:00:00-04:00,552.11,2025-07-08T15:59:00-04:00,552.32,10,554.87055,546.5889,0.0,0.0,-2.100000000000364,END_OF_DAY
QQQ,long,2025-07-09T09:46:00-04:00,556.76,2025-07-09T10:48:00-04:00,553.9762,10,553.9762,562.3276,0.0,0.0,-27.83800000000042,STOP_LOSS
QQQ,short,2025-07-10T09:46:00-04:00,555.66,2025-07-10T15:59:00-04:00,555.47,10,558.4382999999999,550.1034,0.0,0.0,1.8999999999994088,END_OF_DAY
QQQ,long,2025-07-11T09:59:00-04:00,554.39,2025-07-11T15:59:00-04:00,554.21,10,551.61805,559.9339,0.0,0.0,-1.7999999999994998,END_OF_DAY
QQQ,long,2025-07-14T10:22:00-04:00,554.86,2025-07-14T15:59:00-04:00,556.18,10,552.0857,560.4086,0.0,0.0,13.199999999999363,END_OF_DAY
QQQ,short,2025-07-15T10:53:00-04:00,558.29,2025-07-15T15:59:00-04:00,556.7,10,561.0814499999999,552.7071,0.0,0.0,15.899999999999181,END_OF_DAY
QQQ,short,2025-07-16T09:50:00-04:00,555.46,2025-07-16T15:59:00-04:00,557.34,10,558.2373,549.9054,0.0,0.0,-18.799999999999955,END_OF_DAY
QQQ,long,2025-07-17T09:49:00-04:00,558.72,2025-07-17T15:59:00-04:00,561.8,10,555.9264000000001,564.3072000000001,0.0,0.0,30.799999999999272,END_OF_DAY
QQQ,short,2025-07-18T09:58:00-04:00,561.99,2025-07-18T15:59:00-04:00,561.26,10,564.79995,556.3701,0.0,0.0,7.300000000000182,END_OF_DAY
QQQ,long,2025-07-21T09:46:00-04:00,564.735,2025-07-21T15:59:00-04:00,564.16,10,561.911325,570.38235,0.0,0.0,-5.750000000000455,END_OF_DAY
QQQ,short,2025-07-22T09:46:00-04:00,562.07,2025-07-22T15:59:00-04:00,561.29,10,564.88035,556.4493,0.0,0.0,7.800000000000864,END_OF_DAY
QQQ,short,2025-07-23T09:46:00-04:00,560.0599,2025-07-23T11:54:00-04:00,562.8601994999999,10,562.8601994999999,554.459301,0.0,0.0,-28.002994999999373,STOP_LOSS
QQQ,short,2025-07-24T10:13:00-04:00,563.6,2025-07-24T15:59:00-04:00,565.09,10,566.418,557.964,0.0,0.0,-14.900000000000091,END_OF_DAY
QQQ,long,2025-07-25T09:50:00-04:00,565.54,2025-07-25T15:59:00-04:00,566.39,10,562.7122999999999,571.1954,0.0,0.0,8.500000000000227,END_OF_DAY
QQQ,long,2025-07-28T09:46:00-04:00,568.7,2025-07-28T15:59:00-04:00,568.2,10,565.8565000000001,574.3870000000001,0.0,0.0,-5.0,END_OF_DAY
QQQ,short,2025-07-29T09:50:00-04:00,570.62,2025-07-29T15:59:00-04:00,567.33,10,573.4730999999999,564.9138,0.0,0.0,32.899999999999636,END_OF_DAY
QQQ,long,2025-07-30T09:46:00-04:00,568.918,2025-07-30T14:59:00-04:00,566.07341,10,566.07341,574.60718,0.0,0.0,-28.445900000000393,STOP_LOSS
QQQ,short,2025-07-31T09:46:00-04:00,571.4,2025-07-31T13:57:00-04:00,565.6859999999999,10,574.257,565.6859999999999,0.0,0.0,57.140000000000555,TAKE_PROFIT
QQQ,short,2025-08-01T09:46:00-04:00,554.24,2025-08-01T10:33:00-04:00,557.0111999999999,10,557.0111999999999,548.6976,0.0,0.0,-27.71199999999908,STOP_LOSS
QQQ,long,2025-08-04T09:46:00-04:00,561.96,2025-08-04T15:59:00-04:00,564.1,10,559.1502,567.5796,0.0,0.0,21.399999999999864,END_OF_DAY
QQQ,long,2025-08-05T09:46:00-04:00,566.15,2025-08-05T10:27:00-04:00,563.31925,10,563.31925,571.8115,0.0,0.0,-28.307499999999663,STOP_LOSS
QQQ,long,2025-08-06T09:49:00-04:00,562.71,2025-08-06T15:59:00-04:00,567.32,10,559.8964500000001,568.3371000000001,0.0,0.0,46.100000000000136,END_OF_DAY
QQQ,short,2025-08-07T09:46:00-04:00,571.17,2025-08-07T14:15:00-04:00,565.4583,10,574.0258499999999,565.4583,0.0,0.0,57.11699999999951,TAKE_PROFIT
QQQ,long,2025-08-08T09:46:00-04:00,572.47,2025-08-08T15:59:00-04:00,574.55,10,569.60765,578.1947,0.0,0.0,20.799999999999272,END_OF_DAY
QQQ,long,2025-08-11T09:59:00-04:00,575.28,2025-08-11T15:51:00-04:00,572.4036,10,572.4036,581.0328,0.0,0.0,-28.763999999999896,STOP_LOSS
QQQ,short,2025-08-12T09:49:00-04:00,574.48,2025-08-12T11:10:00-04:00,577.3524,10,577.3524,568.7352,0.0,0.0,-28.723999999999705,STOP_LOSS
QQQ,short,2025-08-13T09:56:00-04:00,582.08,2025-08-13T15:59:00-04:00,580.35,10,584.9904,576.2592000000001,0.0,0.0,17.300000000000182,END_OF_DAY
